map_id,map_user_id,map_topic_id,map_folder_id,map_read_time,map_user_active,map_user_banned,map_has_unread,map_is_system,map_is_starter,map_left_time,map_ignore_notification,map_last_topic_reply
557,132,277,myconvo,1331746508,0,0,0,0,1,0,0,1331503446
561,142,279,myconvo,1331779937,1,0,0,0,1,0,0,1331572967
568,13,283,myconvo,1331892517,1,0,0,0,0,0,0,1331650479
569,161,283,myconvo,1331681156,0,0,0,0,1,0,0,1331650479
578,84,288,myconvo,1331955158,1,0,0,0,0,0,0,1331952452
580,19,289,myconvo,1341317299,1,0,0,0,0,0,0,1332190236
581,7,289,myconvo,1332190238,0,0,0,0,1,0,0,1332190236
582,182,290,myconvo,1332100375,1,0,0,0,0,0,0,1332096969
583,140,290,myconvo,1332096970,1,0,0,0,1,0,0,1332096969
584,140,291,myconvo,1333758226,1,0,0,0,0,0,0,1332128130
585,161,291,myconvo,1332289358,0,0,0,0,1,0,0,1332128130
598,72,298,myconvo,1356412722,1,0,0,0,0,0,0,1332854640
599,158,298,myconvo,1332879510,1,0,0,0,1,0,0,1332854640
601,53,299,myconvo,1332523738,1,0,0,0,1,0,0,1332523738
602,11,300,myconvo,1332532605,1,0,0,0,0,0,0,1332532024
603,174,300,myconvo,1347511975,1,0,0,0,1,0,0,1332532024
604,13,301,myconvo,1332859020,1,0,0,0,0,0,0,1332859019
605,67,301,myconvo,1332876647,0,0,0,0,1,0,0,1332859019
606,173,302,myconvo,1333301914,1,0,0,0,0,0,0,1333235395
607,130,302,myconvo,1333235396,0,0,0,0,1,0,0,1333235395
608,35,303,myconvo,1332636367,0,0,0,0,0,0,0,1332622076
609,100,303,myconvo,1342288404,1,0,0,0,1,0,0,1332622076
610,112,304,myconvo,1411414676,1,0,0,0,0,0,0,1332857261
611,7,304,myconvo,1332865464,0,0,0,0,1,0,0,1332857261
612,84,305,myconvo,1332687394,1,0,0,0,0,0,0,1332687389
613,61,305,myconvo,1332692363,1,0,0,0,1,0,0,1332687389
614,11,306,myconvo,1332766795,1,0,0,0,0,0,0,1332765454
615,44,306,myconvo,1332765455,1,0,0,0,1,0,0,1332765454
616,14,307,myconvo,1353472225,0,0,0,0,0,0,0,1332790314
617,11,307,myconvo,1332790397,1,0,0,0,1,0,0,1332790314
620,64,309,myconvo,1334620196,1,0,0,0,0,0,0,1332829241
621,65,309,myconvo,1332829342,1,0,0,0,1,0,0,1332829241
622,130,310,myconvo,1332857472,1,0,0,0,0,0,0,1332855473
623,65,310,myconvo,1332856029,1,0,0,0,1,0,0,1332855473
624,4,311,myconvo,1332859185,1,0,0,0,0,0,0,1332859172
625,65,311,myconvo,1336211933,1,0,0,0,1,0,0,1332859172
626,84,312,myconvo,1335913505,1,0,0,0,0,0,0,1334128247
627,191,312,myconvo,1334098150,1,0,1,0,1,0,0,1334128247
628,191,313,myconvo,1332973066,1,0,0,0,0,0,0,1332951943
629,13,313,myconvo,1332951974,1,0,0,0,1,0,0,1332951943
630,101,314,myconvo,1332954595,1,0,0,0,0,0,0,1332952939
631,191,314,myconvo,1332973043,1,0,0,0,1,0,0,1332952939
632,13,315,myconvo,1359374210,1,0,0,0,0,0,0,1333013200
633,35,315,myconvo,1333013200,0,0,0,0,1,0,0,1333013200
634,108,316,myconvo,1333039406,1,0,0,0,0,0,0,1333023757
635,197,316,myconvo,1333108170,1,0,0,0,1,0,0,1333023757
636,2,317,myconvo,1334082530,1,0,0,0,0,0,0,1333035000
637,197,317,myconvo,1333035001,1,0,0,0,1,0,0,1333035000
638,130,318,myconvo,1333041095,0,0,0,0,0,0,0,1333040917
639,197,318,myconvo,1333049141,1,0,0,0,1,0,0,1333040917
640,9,319,myconvo,1333185566,1,0,0,0,0,0,0,1333185557
641,197,319,myconvo,1333190340,1,0,0,0,1,0,0,1333185557
642,2,320,myconvo,1334082525,1,0,0,0,0,0,0,1333115663
643,197,320,myconvo,1333190359,1,0,0,0,1,0,0,1333115663
650,142,324,myconvo,1333164341,1,0,0,0,0,0,0,1333130453
651,191,324,myconvo,1333130453,1,0,0,0,1,0,0,1333130453
652,84,325,myconvo,1333218362,1,0,0,0,0,0,0,1333131702
653,191,325,myconvo,1333131702,1,0,0,0,1,0,0,1333131702
654,61,326,myconvo,1333303514,1,0,0,0,0,0,0,1333303512
655,197,326,myconvo,1335024721,1,0,0,0,1,0,0,1333303512
656,9,327,myconvo,1333309975,1,0,0,0,0,0,0,1333300926
657,197,327,myconvo,1333300928,1,0,0,0,1,0,0,1333300926
658,7,328,myconvo,1427330049,1,0,0,0,0,0,0,1333340078
659,139,328,myconvo,1333340081,1,0,0,0,1,0,0,1333340078
662,190,330,myconvo,1333321443,1,0,0,0,0,0,0,1333321405
663,1,330,myconvo,1333321405,0,0,0,0,1,0,0,1333321405
666,101,332,myconvo,1333370607,1,0,0,0,0,0,0,1333369910
667,191,332,myconvo,1334098123,1,0,0,0,1,0,0,1333369910
668,61,333,myconvo,1334516060,1,0,0,0,0,0,0,1334481544
669,35,333,myconvo,1334481546,0,0,0,0,1,0,0,1334481544
670,158,334,myconvo,1334017258,1,0,0,0,0,0,0,1334017257
671,35,334,myconvo,1334029449,0,0,0,0,1,0,0,1334017257
672,35,335,myconvo,1333499983,0,0,0,0,0,0,0,1333499982
673,190,335,myconvo,1333561805,1,0,0,0,1,0,0,1333499982
676,3,337,myconvo,1333930881,1,0,0,0,0,0,0,1333923767
677,197,337,myconvo,1333926096,0,0,0,0,1,0,0,1333923767
678,158,338,myconvo,1416347220,1,0,0,0,0,0,0,1334057966
679,197,338,myconvo,1334300235,1,0,0,0,1,0,0,1334057966
680,140,339,myconvo,1333991831,1,0,0,0,0,0,0,1333991830
681,161,339,myconvo,1333994348,0,0,0,0,1,0,0,1333991830
682,3,340,myconvo,1333932675,1,0,0,0,0,0,0,1333931754
683,197,340,myconvo,1333932986,1,0,0,0,1,0,0,1333931754
684,112,341,myconvo,1333997103,1,0,0,0,0,0,0,1333943138
685,197,341,myconvo,1333965940,1,0,0,0,1,0,0,1333943138
686,197,342,myconvo,1334038357,1,0,0,0,0,0,0,1334007405
687,142,342,myconvo,1334007409,1,0,0,0,1,0,0,1334007405
688,205,343,myconvo,1334025624,1,0,0,0,0,0,0,1334025475
689,161,343,myconvo,1334025476,0,0,0,0,1,0,0,1334025475
692,206,345,myconvo,1334260617,1,0,0,0,0,0,0,1334260616
693,1,345,myconvo,1334260748,0,0,0,0,1,0,0,1334260616
694,35,346,myconvo,1334385217,0,0,0,0,0,0,0,1334385216
695,157,346,myconvo,1335788403,1,0,0,0,1,0,0,1334385216
699,67,348,myconvo,1336926001,0,0,0,0,0,0,0,1336925849
700,206,348,myconvo,1336925850,1,0,0,0,1,0,0,1336925849
701,207,349,myconvo,1387513977,1,0,0,0,0,0,0,1340121153
702,132,349,myconvo,1345567620,0,0,0,0,1,0,0,1340121153
703,132,350,myconvo,1337962020,0,0,0,0,0,0,0,1334483136
704,61,350,myconvo,1334516162,1,0,0,0,1,0,0,1334483136
705,91,351,myconvo,1335024136,1,0,0,0,0,0,0,1334560103
706,205,351,myconvo,1334576240,1,0,0,0,1,0,0,1334560103
709,133,353,myconvo,1340696824,1,0,0,0,0,0,0,1335400413
711,61,354,myconvo,1334718627,1,0,0,0,0,0,0,1334718626
712,164,354,myconvo,1334720810,0,0,0,0,1,0,0,1334718626
713,9,355,myconvo,1334863110,1,0,0,0,0,0,0,1334801544
714,61,355,myconvo,1334801545,1,0,0,0,1,0,0,1334801544
717,2,357,myconvo,1334800674,1,0,0,0,0,0,0,1334800673
719,56,358,myconvo,1373060020,1,0,0,0,0,0,0,1337985913
723,161,360,myconvo,1335136218,0,0,0,0,0,0,0,1335064908
724,108,360,myconvo,1335065369,1,0,0,0,1,0,0,1335064908
725,142,361,myconvo,1335142754,1,0,0,0,0,0,0,1335139224
726,35,361,myconvo,1335139227,0,0,0,0,1,0,0,1335139224
729,130,363,myconvo,1335186297,0,0,0,0,0,0,0,1335186296
730,44,363,myconvo,1335195143,1,0,0,0,1,0,0,1335186296
732,142,364,myconvo,1335232558,1,0,1,0,1,0,0,1335366428
735,49,366,myconvo,1335478535,0,0,0,0,0,0,0,1335383416
736,138,366,myconvo,1335383416,1,0,0,0,1,0,0,1335383416
737,23,367,myconvo,1342774139,1,0,0,0,0,0,0,1342414500
738,35,367,myconvo,1342493599,0,0,0,0,1,0,0,1342414500
739,91,368,myconvo,1335456728,1,0,0,0,0,0,0,1335455687
740,84,368,myconvo,1335455687,1,0,0,0,1,0,0,1335455687
743,49,370,myconvo,1341717778,0,0,0,0,0,0,0,1335827394
744,138,370,myconvo,1335864430,1,0,0,0,1,0,0,1335827394
752,146,374,myconvo,1336092730,1,0,0,0,1,0,0,1336092730
753,9,375,myconvo,1336217767,1,0,0,0,0,0,0,1336211913
754,65,375,myconvo,1336211915,1,0,0,0,1,0,0,1336211913
755,1,376,myconvo,1336316819,0,0,0,0,0,0,0,1336286085
756,65,376,myconvo,1336286085,1,0,0,0,1,0,0,1336286085
757,91,377,myconvo,1336317084,1,0,0,0,0,0,0,1336317083
758,13,377,myconvo,1336317092,1,0,0,0,1,0,0,1336317083
759,84,378,myconvo,1336542822,1,0,0,0,0,0,0,1336532723
760,48,378,myconvo,1336532747,1,0,0,0,1,0,0,1336532723
761,84,379,myconvo,1336542858,1,0,0,0,0,0,0,1336532726
762,48,379,myconvo,1336532726,1,0,0,0,1,0,0,1336532726
763,84,380,myconvo,1336749898,1,0,0,0,0,0,0,1336620530
764,48,380,myconvo,1336620533,1,0,0,0,1,0,0,1336620530
765,197,381,myconvo,0,1,0,1,0,0,0,0,1336598706
766,35,381,myconvo,1336599467,0,0,0,0,1,0,0,1336598706
767,168,382,myconvo,1348464533,1,0,0,0,0,0,0,1336614313
768,7,382,myconvo,1336614399,0,0,0,0,1,0,0,1336614313
769,7,383,myconvo,1336639906,0,0,0,0,0,0,0,1336639904
770,168,383,myconvo,1336643268,1,0,0,0,1,0,0,1336639904
771,1,384,myconvo,1337445100,0,0,0,0,0,0,0,1337444997
772,48,384,myconvo,1337540099,1,0,0,0,1,0,0,1337444997
775,68,386,myconvo,1358892287,0,0,0,0,0,0,0,1336855954
776,168,386,myconvo,1343951861,1,0,0,0,1,0,0,1336855954
781,11,389,myconvo,1337650057,1,0,0,0,0,0,0,1337650056
782,43,389,myconvo,1337694370,1,0,0,0,1,0,0,1337650056
783,16,390,myconvo,1341523410,0,0,0,0,0,0,0,1337084031
784,65,390,myconvo,1337084031,1,0,0,0,1,0,0,1337084031
789,84,393,myconvo,1337899822,1,0,0,0,0,0,0,1337322378
791,7,394,myconvo,1353974878,0,0,0,0,0,0,0,1337468518
792,56,394,myconvo,1360960644,1,0,0,0,1,0,0,1337468518
795,35,396,myconvo,1337610731,0,0,0,0,0,0,0,1337533522
796,48,396,myconvo,1338053469,1,0,0,0,1,0,0,1337533522
797,84,397,myconvo,1337473384,1,0,0,0,0,0,0,1337456498
798,48,397,myconvo,1337466069,1,0,0,0,1,0,0,1337456498
799,48,398,myconvo,1338052879,1,0,0,0,0,0,0,1337567831
801,108,399,myconvo,1337471621,1,0,0,0,0,0,0,1337463891
803,108,400,myconvo,1337474474,1,0,0,0,0,0,0,1337473312
804,161,400,myconvo,1337625899,0,0,0,0,1,0,0,1337473312
805,240,401,myconvo,1348871399,1,0,0,0,0,0,0,1344384121
806,7,401,myconvo,1344644620,0,0,0,0,1,0,0,1344384121
807,2,402,myconvo,1392585967,1,0,0,0,0,0,0,1337664438
808,161,402,myconvo,1337697677,0,0,0,0,1,0,0,1337664438
812,236,404,myconvo,1337765883,1,0,0,0,1,0,0,1337731405
815,130,406,myconvo,1337919355,0,0,0,0,0,0,0,1337917707
816,37,406,myconvo,1375629052,1,0,0,0,1,0,0,1337917707
817,35,407,myconvo,1342498360,0,0,0,0,0,0,0,1342378094
818,37,407,myconvo,1375629143,1,0,0,0,1,0,0,1342378094
819,164,408,myconvo,1338072842,0,0,0,0,0,0,0,1337986556
820,37,408,myconvo,1375629099,1,0,0,0,1,0,0,1337986556
821,35,409,myconvo,1341023934,0,0,0,0,0,0,0,1340681975
822,48,409,myconvo,1340681978,1,0,0,0,1,0,0,1340681975
823,37,410,myconvo,1341099465,1,0,0,0,0,0,0,1338230228
824,158,410,myconvo,1338230230,1,0,0,0,1,0,0,1338230228
825,205,411,myconvo,1338216298,1,0,0,0,0,0,0,1338214847
826,161,411,myconvo,1338221931,0,0,0,0,1,0,0,1338214847
827,44,412,myconvo,1338263265,1,0,0,0,0,0,0,1338261019
828,146,412,myconvo,1353203508,1,0,0,0,1,0,0,1338261019
829,130,413,myconvo,1338701033,0,0,0,0,0,0,0,1338701032
830,108,413,myconvo,1338701062,1,0,0,0,1,0,0,1338701032
831,84,414,myconvo,1338759441,1,0,0,0,0,0,0,1338758413
832,114,414,myconvo,1338833809,1,0,0,0,1,0,0,1338758413
837,91,417,myconvo,1338838000,1,0,0,0,0,0,0,1338812983
838,35,417,myconvo,1340373883,0,0,0,0,1,0,0,1338812983
839,1,418,myconvo,1339933872,0,0,0,0,0,0,0,1339933871
840,208,418,myconvo,1348494192,1,0,0,0,1,0,0,1339933871
841,125,419,myconvo,1445033386,1,0,0,0,0,0,0,1338994829
842,161,419,myconvo,1339206123,0,0,0,0,1,0,0,1338994829
843,255,420,myconvo,1339109808,1,0,0,0,0,0,0,1339109807
844,261,420,myconvo,1339111428,1,0,0,0,1,0,0,1339109807
845,130,421,myconvo,1341010605,0,0,0,0,0,0,0,1341003445
846,8,421,myconvo,1341003445,1,0,0,0,1,0,0,1341003445
847,37,422,myconvo,1347403841,1,0,0,0,0,0,0,1345334213
848,8,422,myconvo,1345334214,1,0,0,0,1,0,0,1345334213
849,161,423,myconvo,1339425881,0,0,0,0,0,0,0,1339425880
850,72,423,myconvo,1356412726,1,0,0,0,1,0,0,1339425880
851,44,424,myconvo,1339520538,1,0,0,0,0,0,0,1339520537
852,152,424,myconvo,1339643659,1,0,0,0,1,0,0,1339520537
853,2,425,myconvo,1339556104,1,0,0,0,0,0,0,1339556103
855,2,426,myconvo,1339589047,1,0,0,0,0,0,0,1339589046
856,101,426,myconvo,1359557965,1,0,0,0,1,0,0,1339589046
857,16,427,myconvo,1341523448,0,0,0,0,0,0,0,1340409015
858,246,427,myconvo,1340586469,1,0,0,0,1,0,0,1340409015
861,261,429,myconvo,1339689339,1,0,0,0,0,0,0,1339687824
862,72,429,myconvo,1346756551,0,0,0,0,1,0,0,1339687824
863,132,430,myconvo,1339693156,0,0,0,0,0,0,0,1339693134
864,234,430,myconvo,1339693134,1,0,0,0,1,0,0,1339693134
865,4,431,myconvo,1339695070,1,0,0,0,0,0,0,1339695069
866,234,431,myconvo,1339746989,1,0,0,0,1,0,0,1339695069
867,16,432,myconvo,1346373005,0,0,0,0,0,0,0,1339694087
868,234,432,myconvo,1339747010,1,0,0,0,1,0,0,1339694087
871,246,434,myconvo,1340399833,1,0,0,0,0,0,0,1339774588
872,234,434,myconvo,1339781535,1,0,0,0,1,0,0,1339774588
873,246,435,myconvo,1340399806,1,0,0,0,0,0,0,1339793712
874,234,435,myconvo,1339892201,1,0,0,0,1,0,0,1339793712
875,263,436,myconvo,1340011028,1,0,0,0,0,0,0,1339944985
876,158,436,myconvo,1339944985,1,0,0,0,1,0,0,1339944985
877,84,437,myconvo,1339981796,1,0,0,0,0,0,0,1339978661
878,49,437,myconvo,1344056032,0,0,0,0,1,0,0,1339978661
879,272,438,myconvo,1340758386,1,0,0,0,0,0,0,1340030732
880,67,438,myconvo,1340030732,0,0,0,0,1,0,0,1340030732
881,191,439,myconvo,0,1,0,1,0,0,0,0,1340030886
882,267,439,myconvo,1344397604,1,0,0,0,1,0,0,1340030886
883,84,440,myconvo,1340062988,1,0,0,0,0,0,0,1340062672
884,8,440,myconvo,1340350111,1,0,0,0,1,0,0,1340062672
885,7,441,myconvo,1340530465,0,0,0,0,0,0,0,1340108322
886,236,441,myconvo,1340131604,1,0,0,0,1,0,0,1340108322
887,240,442,myconvo,1372103911,1,0,0,0,0,0,0,1348914504
888,4,442,myconvo,1348914506,1,0,0,0,1,0,0,1348914504
889,13,443,myconvo,1359374165,1,0,0,0,0,0,0,1340206575
890,91,443,myconvo,1346854181,1,0,0,0,1,0,0,1340206575
891,72,444,myconvo,1351623739,1,0,0,0,0,0,0,1346971043
892,267,444,myconvo,1366851891,1,0,0,0,1,0,0,1346971043
893,146,445,myconvo,1340234036,1,0,0,0,0,0,0,1340234035
894,234,445,myconvo,1340234203,1,0,0,0,1,0,0,1340234035
895,204,446,myconvo,1340241590,1,0,0,0,0,0,0,1340239760
896,146,446,myconvo,1340239761,1,0,0,0,1,0,0,1340239760
897,246,447,myconvo,1341270579,1,0,0,0,0,0,0,1340445812
898,234,447,myconvo,1340445814,1,0,0,0,1,0,0,1340445812
899,158,448,myconvo,1416347203,1,0,0,0,0,0,0,1344535381
900,267,448,myconvo,1344538316,1,0,0,0,1,0,0,1344535381
903,9,450,myconvo,1340438508,1,0,0,0,0,0,0,1340438507
904,19,450,myconvo,1340458340,1,0,0,0,1,0,0,1340438507
905,132,451,myconvo,1340391914,0,0,0,0,0,0,0,1340391913
906,274,451,myconvo,1341470021,1,0,0,0,1,0,0,1340391913
907,54,452,myconvo,1340446518,1,0,0,0,0,0,0,1340446518
908,234,452,myconvo,1340448748,1,0,0,0,1,0,0,1340446518
909,9,453,myconvo,1341256222,1,0,0,0,0,0,0,1341183555
910,234,453,myconvo,1360871594,1,0,0,0,1,0,0,1341183555
911,1,454,myconvo,1341689992,0,0,0,0,0,0,0,1340463184
912,234,454,myconvo,1340639868,1,0,0,0,1,0,0,1340463184
913,43,455,myconvo,1340538175,1,0,0,0,0,0,0,1340538174
914,234,455,myconvo,1340546245,1,0,0,0,1,0,0,1340538174
915,255,456,myconvo,1340732957,1,0,0,0,0,0,0,1340732956
917,287,457,myconvo,1340920013,1,0,0,0,0,0,0,1340920012
918,146,457,myconvo,1353203623,1,0,0,0,1,0,0,1340920012
927,16,462,myconvo,1341523472,0,0,0,0,0,0,0,1340602890
928,236,462,myconvo,1340602890,1,0,0,0,1,0,0,1340602890
930,272,463,myconvo,1340758364,1,0,0,0,1,0,0,1340603687
931,1,464,myconvo,1341158170,0,0,0,0,0,0,0,1341088061
932,234,464,myconvo,1341096480,1,0,0,0,1,0,0,1341088061
933,84,465,myconvo,1340734521,1,0,0,0,0,0,0,1340721984
934,288,465,myconvo,1340721988,1,0,0,0,1,0,0,1340721984
937,279,467,myconvo,1340766331,0,0,0,0,0,0,0,1340766328
938,246,467,myconvo,1340766467,1,0,0,0,1,0,0,1340766328
945,158,471,myconvo,1342469684,1,0,0,0,0,0,0,1340905783
946,288,471,myconvo,1341016104,0,0,0,0,1,0,0,1340905783
947,175,472,myconvo,1351852807,1,0,0,0,0,0,0,1351248991
949,84,473,myconvo,1340988647,1,0,0,0,0,0,0,1340945499
951,255,474,myconvo,1341174177,1,0,0,0,0,0,0,1341116150
952,279,474,myconvo,1341291468,0,0,0,0,1,0,0,1341116150
953,287,475,myconvo,1341964319,1,0,0,0,0,0,0,1341025384
954,279,475,myconvo,1341291490,0,0,0,0,1,0,0,1341025384
955,84,476,myconvo,1341030645,1,0,0,0,0,0,0,1341030290
956,8,476,myconvo,1341030290,1,0,0,0,1,0,0,1341030290
957,9,477,myconvo,1341161142,1,0,0,0,0,0,0,1341156907
958,37,477,myconvo,1341156927,1,0,0,0,1,0,0,1341156907
959,279,478,myconvo,1341109287,0,0,0,0,0,0,0,1341109283
960,234,478,myconvo,1341182422,1,0,0,0,1,0,0,1341109283
961,108,479,myconvo,1341176255,1,0,0,0,0,0,0,1341112211
962,279,479,myconvo,1341117443,0,0,0,0,1,0,0,1341112211
963,130,480,myconvo,1341122166,0,0,0,0,0,0,0,1341121929
964,234,480,myconvo,1341122747,1,0,0,0,1,0,0,1341121929
965,130,481,myconvo,1341130346,0,0,0,0,0,0,0,1341129728
966,234,481,myconvo,1341129747,1,0,0,0,1,0,0,1341129728
967,263,482,myconvo,1341186745,1,0,0,0,0,0,0,1341185963
968,8,482,myconvo,1341185964,1,0,0,0,1,0,0,1341185963
971,158,484,myconvo,1341258772,1,0,0,0,0,0,0,1341222056
972,299,484,myconvo,1341222057,1,0,0,0,1,0,0,1341222056
973,288,485,myconvo,1341658719,0,0,1,0,0,0,0,1341685627
974,299,485,myconvo,1341685630,1,0,0,0,1,0,0,1341685627
975,296,486,myconvo,1341336210,1,0,0,0,0,0,0,1341253161
977,1,487,myconvo,1341489670,0,0,0,0,0,0,0,1341346051
978,19,487,myconvo,1341318978,1,0,1,0,1,0,0,1341346051
979,288,488,myconvo,1341158134,0,0,1,0,0,0,0,1341158399
980,234,488,myconvo,1360871504,1,0,0,0,1,0,0,1341158399
981,288,489,myconvo,0,0,0,1,0,0,0,0,1341159013
982,234,489,myconvo,1360870493,1,0,0,0,1,0,0,1341159013
983,279,490,myconvo,1341731954,0,0,0,0,0,0,0,1341731950
984,158,490,myconvo,1416347207,1,0,0,0,1,0,0,1341731950
985,54,491,myconvo,1348558201,1,0,0,0,0,0,0,1341168902
986,283,491,myconvo,1455979075,0,0,0,0,1,0,0,1341168902
987,255,492,myconvo,1341979269,1,0,0,0,0,0,0,1341732403
988,279,492,myconvo,1341732405,0,0,0,0,1,0,0,1341732403
989,158,493,myconvo,1416347110,1,0,0,0,0,0,0,1346227434
990,234,493,myconvo,1346227673,1,0,0,0,1,0,0,1346227434
991,279,494,myconvo,1343563851,0,0,0,0,0,0,0,1343165525
992,108,494,myconvo,1343223404,1,0,0,0,1,0,0,1343165525
993,279,495,myconvo,1341293290,0,0,0,0,0,0,0,1341293287
994,8,495,myconvo,1341995828,1,0,0,0,1,0,0,1341293287
995,279,496,myconvo,1341185251,0,0,0,0,0,0,0,1341185140
996,234,496,myconvo,1353095624,1,0,0,0,1,0,0,1341185140
999,129,498,myconvo,1341210660,1,0,0,0,0,0,0,1341210659
1000,279,498,myconvo,1341291464,0,0,0,0,1,0,0,1341210659
1001,296,499,myconvo,1341211866,1,0,0,0,0,0,0,1341211865
1003,299,500,myconvo,1341335908,1,0,0,0,0,0,0,1341244987
1004,101,500,myconvo,1361136416,1,0,0,0,1,0,0,1341244987
1005,108,501,myconvo,1341233373,1,0,0,0,0,0,0,1341233371
1006,14,501,myconvo,1353472175,0,0,0,0,1,0,0,1341233371
1007,84,502,myconvo,1341254437,1,0,0,0,0,0,0,1341254236
1008,130,502,myconvo,1341386348,1,0,0,0,1,0,0,1341254236
1011,271,504,myconvo,1341308677,1,0,0,0,0,0,0,1341308671
1012,8,504,myconvo,1341995787,1,0,0,0,1,0,0,1341308671
1015,7,506,myconvo,1341349770,0,0,0,0,0,0,0,1341349574
1016,37,506,myconvo,1375629112,1,0,0,0,1,0,0,1341349574
1017,100,507,myconvo,1341781717,1,0,0,0,0,0,0,1341781715
1018,302,507,myconvo,1341835041,1,0,0,0,1,0,0,1341781715
1019,72,508,myconvo,1357465281,1,0,0,0,0,0,0,1343664567
1020,279,508,myconvo,1343666472,0,0,0,0,1,0,0,1343664567
1023,44,510,myconvo,1342477831,1,0,0,0,0,0,0,1341870231
1024,146,510,myconvo,1341870232,1,0,0,0,1,0,0,1341870231
1025,37,511,myconvo,1341492079,1,0,0,0,0,0,0,1341465368
1026,130,511,myconvo,1341465383,0,0,0,0,1,0,0,1341465368
1029,132,513,myconvo,1341646439,0,0,0,0,0,0,0,1341646438
1030,274,513,myconvo,1341690776,1,0,0,0,1,0,0,1341646438
1031,9,514,myconvo,1342113755,1,0,0,0,0,0,0,1341802650
1033,84,515,myconvo,1341817754,1,0,0,0,0,0,0,1341478777
1034,206,515,myconvo,1341493308,1,0,0,0,1,0,0,1341478777
1035,164,516,myconvo,1343447406,0,0,0,0,0,0,0,1342220469
1036,37,516,myconvo,1342221161,1,0,0,0,1,0,0,1342220469
1045,64,521,myconvo,1343891060,1,0,0,0,0,0,0,1341626325
1046,108,521,myconvo,1341963807,1,0,0,0,1,0,0,1341626325
1047,298,522,myconvo,1347755581,1,0,0,0,0,0,0,1341963910
1048,108,522,myconvo,1341963910,1,0,0,0,1,0,0,1341963910
1053,4,525,myconvo,1341790631,1,0,0,0,0,0,0,1341790129
1054,279,525,myconvo,1343060168,0,0,0,0,1,0,0,1341790129
1055,37,526,myconvo,1341808485,1,0,0,0,0,0,0,1341808189
1056,108,526,myconvo,1341825896,1,0,0,0,1,0,0,1341808189
1057,263,527,myconvo,0,1,0,1,0,0,0,0,1341803412
1058,49,527,myconvo,1344568196,0,0,0,0,1,0,0,1341803412
1059,67,528,myconvo,1341988621,0,0,0,0,0,0,0,1341987998
1060,315,528,myconvo,1343463261,1,0,0,0,1,0,0,1341987998
1061,315,529,myconvo,1343463072,1,0,0,0,0,0,0,1341928430
1062,1,529,myconvo,1341932738,0,0,0,0,1,0,0,1341928430
1063,132,530,myconvo,1343055220,0,0,0,0,0,0,0,1343055180
1064,315,530,myconvo,1343463354,1,0,0,0,1,0,0,1343055180
1065,287,531,myconvo,1341965107,1,0,0,0,0,0,0,1341965106
1066,315,531,myconvo,1343463251,1,0,0,0,1,0,0,1341965106
1067,279,532,myconvo,1342033616,0,0,0,0,0,0,0,1342033611
1068,4,532,myconvo,1342034262,1,0,0,0,1,0,0,1342033611
1069,302,533,myconvo,1343226753,1,0,0,0,0,0,0,1343208867
1070,315,533,myconvo,1343208871,1,0,0,0,1,0,0,1343208867
1073,4,535,myconvo,1342270484,1,0,0,0,0,0,0,1342270301
1077,279,537,myconvo,1342300844,0,0,0,0,0,0,0,1342300360
1078,84,537,myconvo,1342300360,1,0,0,0,1,0,0,1342300360
1082,279,539,myconvo,1342366050,0,0,0,0,0,0,0,1342364942
1083,168,539,myconvo,1361611664,1,0,0,0,1,0,0,1342364942
1084,320,540,myconvo,1342330291,1,0,0,0,0,0,0,1342329963
1085,130,540,myconvo,1342329963,0,0,0,0,1,0,0,1342329963
1086,130,541,myconvo,1342375440,0,0,0,0,0,0,0,1342374491
1087,315,541,myconvo,1343463327,1,0,0,0,1,0,0,1342374491
1088,49,542,myconvo,1344056051,0,0,0,0,0,0,0,1342344163
1089,315,542,myconvo,1343463321,1,0,0,0,1,0,0,1342344163
1090,84,543,myconvo,1342399970,1,0,0,0,0,0,0,1342399963
1091,317,543,myconvo,1342399983,1,0,0,0,1,0,0,1342399963
1093,168,544,myconvo,1361611703,1,0,0,0,1,0,0,1347198677
1094,39,545,myconvo,0,1,0,1,0,0,0,0,1342408492
1095,152,545,myconvo,1342408492,1,0,0,0,1,0,0,1342408492
1096,4,546,myconvo,1342440110,1,0,0,0,0,0,0,1342435046
1104,317,550,myconvo,1347419113,1,0,0,0,0,0,0,1342738979
1105,8,550,myconvo,1342738980,1,0,0,0,1,0,0,1342738979
1106,130,551,myconvo,1342586935,1,0,0,0,0,0,0,1342586193
1107,8,551,myconvo,1342586791,1,0,0,0,1,0,0,1342586193
1108,168,552,myconvo,1343508438,1,0,0,0,0,0,0,1343082839
1109,279,552,myconvo,1343576615,0,0,0,0,1,0,0,1343082839
1110,271,553,myconvo,1342670581,1,0,0,0,0,0,0,1342670337
1111,14,553,myconvo,1353472349,1,0,0,0,1,0,0,1342670337
1112,84,554,myconvo,1342675471,1,0,0,0,0,0,0,1342675464
1113,3,554,myconvo,1410054305,1,0,0,0,1,0,0,1342675464
1114,138,555,myconvo,1353604436,1,0,0,0,0,0,0,1342901135
1115,7,555,myconvo,1343233225,0,0,0,0,1,0,0,1342901135
1116,8,556,myconvo,1343066777,1,0,0,0,0,0,0,1343065750
1117,279,556,myconvo,1343576607,0,0,0,0,1,0,0,1343065750
1118,67,557,myconvo,1342801847,0,0,0,0,0,0,0,1342801312
