mt_id,mt_date,mt_title,mt_hasattach,mt_starter_id,mt_start_time,mt_last_post_time,mt_invited_members,mt_to_count,mt_to_member_id,mt_replies,mt_last_msg_id,mt_first_msg_id,mt_is_draft,mt_is_deleted,mt_is_system
378,1336532723,Hail,0,48,1336532723,1336532723,a:0:{},1,84,0,1473,1473,0,0,0
379,1336532726,Hail,0,48,1336532726,1336532726,a:0:{},1,84,0,1474,1474,0,0,0
380,1336532728,Hail,0,48,1336532728,1336620530,a:0:{},1,84,4,1482,1475,0,0,0
381,1336598706,"Hey, its Jacob Rutledge",0,35,1336598706,1336598706,a:0:{},0,197,0,1477,1477,0,1,0
382,1336611851,"malformed ID",0,7,1336611851,1336614313,a:0:{},0,168,1,1481,1480,0,1,0
383,1336634619,"blocked links",0,168,1336634619,1336639904,a:0:{},0,7,1,1484,1483,0,0,0
384,1336694149,"Black corps",0,48,1336694149,1337444997,a:0:{},0,1,7,1551,1485,0,0,0
386,1336852070,"academic journal access",0,168,1336852070,1336855954,a:0:{},0,68,1,1496,1494,0,0,0
389,1337077904,Hi,0,43,1337077904,1337650056,a:0:{},1,11,3,1580,1514,0,0,0
390,1337084031,"Prayer for France.",0,65,1337084031,1337084031,a:0:{},0,16,0,1515,1515,0,0,0
393,1337318842,Hey,0,0,1337318842,1337322378,a:0:{},0,84,1,1526,1525,0,1,0
394,1337327199,"Writings of stuff.",0,56,1337327199,1337468518,a:0:{},0,7,4,1563,1527,0,0,0
396,1337438173,Taste,0,48,1337438173,1337533522,a:0:{},0,35,8,1576,1539,0,0,0
397,1337441220,Butthurt,0,48,1337441220,1337456498,a:0:{},1,84,2,1554,1544,0,0,0
398,1337463846,Hey,0,0,1337463846,1337567831,a:0:{},0,48,9,1578,1555,0,1,0
399,1337463891,hey,0,0,1337463891,1337463891,a:0:{},0,108,0,1556,1556,0,1,0
400,1337471721,"Your avatar and sig",0,161,1337471721,1337473312,a:0:{},0,108,2,1568,1566,0,1,0
401,1337494386,Greetings,0,7,1337494386,1344384121,a:0:{},0,240,12,2737,1570,0,1,0
402,1337661697,"Manifest Destiny in your sig",0,161,1337661697,1337664438,a:0:{},0,2,1,1582,1581,0,1,0
404,1337677106,k,0,236,1337677106,1337731405,a:0:{},0,0,3,1589,1584,0,0,0
406,1337907983,"Your racialism...",0,37,1337907983,1337917707,a:0:{},0,130,4,1601,1597,0,0,0
407,1337919227,"I&#39;ve got a first draft...",0,37,1337919227,1342378094,a:0:{},0,35,2,2407,1602,0,0,0
408,1337975188,Well...,0,37,1337975188,1337986556,a:0:{},0,164,8,1613,1604,0,0,0
409,1338048927,Article,0,48,1338048927,1340681975,a:0:{},0,35,10,1859,1616,0,0,0
410,1338084232,"The Jews",0,158,1338084232,1338230228,a:0:{},1,37,2,1626,1617,0,0,0
411,1338086236,"You don&#39;t seem to post anymore.",0,161,1338086236,1338214847,a:0:{},0,205,1,1622,1619,0,1,0
412,1338261020,"raza aria",0,146,1338261019,1338261019,a:0:{},1,44,0,1627,1627,0,0,0
413,1338700825,"Memorial Day ",0,108,1338700825,1338701032,a:0:{},0,130,1,1630,1629,0,0,0
414,1338758416,Hi,0,114,1338758413,1338758413,a:0:{},1,84,0,1631,1631,0,0,0
417,1338811126,"National Syndicalism",0,35,1338811126,1338812983,a:0:{},0,91,1,1642,1640,0,1,0
418,1338941485,Question,0,208,1338941485,1339933871,a:0:{},0,1,3,1704,1652,0,0,0
419,1338994829,"&quot;Left-side NS&quot;",0,161,1338994829,1338994829,a:0:{},0,125,0,1654,1654,0,1,0
420,1339091375,Hi,0,261,1339091375,1339109807,a:0:{},1,255,5,1660,1655,0,0,0
421,1339231966,Skype,0,8,1339231966,1341003445,a:0:{},0,130,6,1921,1661,0,0,0
422,1339232016,"Long time",0,8,1339232016,1345334213,a:0:{},1,37,10,3033,1662,0,0,0
423,1339392914,"My answer to your question.",0,72,1339392914,1339425880,a:0:{},0,161,1,1673,1672,0,0,0
424,1339497497,Hola,0,152,1339497497,1339520537,a:0:{},1,44,1,1677,1676,0,0,0
425,1339551970,youtube,0,0,1339551970,1339556103,a:0:{},0,2,1,1679,1678,0,1,0
426,1339586841,"Iron Youth Radio",0,101,1339586841,1339589046,a:0:{},1,2,1,1681,1680,0,0,0
427,1339618126,Curious,0,246,1339618126,1340409015,a:0:{},0,16,11,1796,1682,0,0,0
429,1339669303,"Fascap as a cartoon character&#33; ",0,72,1339669303,1339687824,a:0:{},0,261,5,1690,1685,0,1,0
430,1339692071,"Hi there&#33;",0,234,1339692071,1339693134,a:0:{},0,132,2,1694,1691,0,0,0
431,1339692433,Hi,0,234,1339692433,1339695069,a:0:{},1,4,1,1696,1692,0,0,0
432,1339694087,Intro,0,234,1339694087,1339694087,a:0:{},0,16,0,1695,1695,0,0,0
434,1339744356,Hello,0,234,1339744356,1339774588,a:0:{},1,246,2,1700,1698,0,0,0
435,1339790979,Thanks,0,234,1339790979,1339793712,a:0:{},1,246,1,1702,1701,0,0,0
436,1339944985,"Topic was locked",0,158,1339944985,1339944985,a:0:{},1,263,0,1705,1705,0,0,0
437,1339978662,Warning,0,49,1339978661,1339978661,a:0:{},0,84,0,1710,1710,0,1,0
438,1340030732,Nietzsche,0,67,1340030732,1340030732,a:0:{},0,272,0,1711,1711,0,1,0
439,1340030886,"Capitalism and Nationalism",0,267,1340030886,1340030886,a:0:{},1,191,0,1712,1712,0,0,0
440,1340062672,"Nice job",0,8,1340062672,1340062672,a:0:{},1,84,0,1714,1714,0,0,0
441,1340082793,"a question concerning your political party",0,236,1340082793,1340108322,a:0:{},0,7,5,1721,1716,0,0,0
442,1340145136,"Just to keep you in the know",0,4,1340145136,1348914504,a:0:{},1,240,21,3680,1730,0,0,0
443,1340200692,"Zwart Front",0,91,1340200692,1340206575,a:0:{},1,13,2,1736,1734,0,0,0
444,1340212943,"Ho Chi Minh",0,267,1340212943,1346971043,a:0:{},1,72,18,3284,1737,0,0,0
445,1340230539,Hello,0,234,1340230539,1340234035,a:0:{},1,146,9,1751,1738,0,0,0
446,1340232760,hola,0,146,1340232760,1340239760,a:0:{},1,204,10,1760,1744,0,0,0
447,1340233647,Hey,0,234,1340233647,1340445812,a:0:{},1,246,10,1798,1749,0,0,0
448,1340324149,Volkstaat,0,267,1340324149,1344535381,a:0:{},1,158,7,2832,1766,0,0,0
450,1340386839,Question,0,19,1340386839,1340438507,a:0:{},1,9,1,1797,1781,0,0,0
451,1340391237,Redirect?,0,274,1340391237,1340391913,a:0:{},0,132,1,1784,1783,0,0,0
452,1340446363,Hello,0,234,1340446363,1340446518,a:0:{},1,54,1,1800,1799,0,0,0
453,1340449279,"Nice to meet you",0,234,1340449279,1341183555,a:0:{},1,9,7,2032,1801,0,0,0
454,1340463184,Sorry,0,234,1340463184,1340463184,a:0:{},0,1,0,1803,1803,0,0,0
455,1340483836,Hi,0,234,1340483835,1340538174,a:0:{},1,43,1,1829,1804,0,0,0
456,1340493341,"&gt;Implying you&#39;re White",0,0,1340493340,1340732956,a:0:{},0,255,3,1864,1805,0,1,0
457,1340499957,Hola,0,146,1340499957,1340920012,a:0:{},1,287,30,1916,1806,0,0,0
462,1340602890,"hello there",0,236,1340602890,1340602890,a:0:{},0,16,0,1845,1845,0,0,0
463,1340603687,Hello,0,272,1340603687,1340603687,a:0:{},0,0,0,1846,1846,0,0,0
464,1340640621,Hey,0,234,1340640621,1341088061,a:0:{},0,1,4,1955,1849,0,0,0
465,1340662921,"Gotta say it",0,288,1340662921,1340721984,a:0:{},1,84,2,1861,1853,0,0,0
467,1340753186,"Salutations and what not",0,246,1340753186,1340766328,a:0:{},0,279,12,1881,1865,0,0,0
471,1340893546,Anti-semitism,0,288,1340893545,1340905783,a:0:{},0,158,1,1906,1905,0,1,0
472,1340944460,"old NS newspaper",0,0,1340944460,1351248991,a:0:{},0,175,4,3949,1918,0,1,0
473,1340945499,"Southern Brother",0,0,1340945499,1340945499,a:0:{},0,84,0,1919,1919,0,1,0
474,1341008588,Heil,0,279,1341008588,1341116150,a:0:{},0,255,21,1973,1924,0,1,0
475,1341021772,"Heil Wotan&#33;",0,279,1341021772,1341025384,a:0:{},0,287,2,1936,1932,0,1,0
476,1341030290,"Trying to understand you a bit more",0,8,1341030290,1341030290,a:0:{},1,84,0,1937,1937,0,0,0
477,1341099446,"How the fuck...",0,37,1341099446,1341156907,a:0:{},1,9,2,1989,1960,0,0,0
478,1341102748,Salutations,0,234,1341102748,1341109283,a:0:{},0,279,9,1971,1962,0,0,0
479,1341112211,Hello,0,279,1341112211,1341112211,a:0:{},0,108,0,1972,1972,0,1,0
480,1341121929,Hi,0,234,1341121929,1341121929,a:0:{},0,130,0,1974,1974,0,0,0
481,1341128408,Hey,0,234,1341128408,1341129728,a:0:{},0,130,1,1977,1975,0,0,0
482,1341129465,Scott...?,0,8,1341129465,1341185963,a:0:{},1,263,2,2038,1976,0,0,0
484,1341137872,"hey dude",0,299,1341137872,1341222056,a:0:{},1,158,3,2059,1981,0,0,0
485,1341139774,hello,0,299,1341139774,1341685627,a:0:{},0,288,13,2217,1982,0,0,0
486,1341140515,Hey,0,0,1341140515,1341253161,a:0:{},0,296,2,2070,1983,0,1,0
487,1341143588,Erasing,0,19,1341143588,1341346051,a:0:{},0,1,2,2118,1984,0,0,0
488,1341157053,"Now whats Iron March&#39;s problem?",0,234,1341157053,1341158399,a:0:{},0,288,2,1993,1990,0,0,0
489,1341159013,Hey,0,234,1341159013,1341159013,a:0:{},0,288,0,1994,1994,0,0,0
490,1341164467,Conspiracy,0,158,1341164467,1341731950,a:0:{},0,279,8,2230,1999,0,0,0
491,1341167451,Hello...,0,283,1341167451,1341168902,a:0:{},0,54,3,2005,2001,0,1,0
492,1341168825,"Heil&#33; ",0,279,1341168825,1341732403,a:0:{},0,255,21,2231,2004,0,1,0
493,1341171351,"Hi there",0,234,1341171351,1346227425,a:0:{},1,158,5,3166,2006,0,0,0
494,1341176527,"Morality Thread",0,108,1341176527,1343165525,a:0:{},0,279,58,2524,2016,0,0,0
495,1341182039,"Are you American?",0,8,1341182039,1341293287,a:0:{},0,279,9,2084,2026,0,0,0
496,1341185140,(NA),0,234,1341185140,1341185140,a:0:{},0,279,0,2037,2037,0,0,0
498,1341209610,Hello.,0,279,1341209610,1341210659,a:0:{},0,129,1,2054,2053,0,1,0
499,1341210810,hey,0,0,1341210809,1341211865,a:0:{},0,296,3,2058,2055,0,1,0
500,1341232228,PM,0,101,1341232228,1341244987,a:0:{},1,299,2,2069,2063,0,0,0
501,1341232456,Hellp,0,14,1341232456,1341233371,a:0:{},0,108,3,2067,2064,0,1,0
502,1341254236,"Capitalism - Primo de Rivera Quote",0,130,1341254236,1341254236,a:0:{},1,84,0,2071,2071,0,0,0
504,1341293214,We,0,8,1341293214,1341308671,a:0:{},1,271,1,2098,2083,0,0,0
506,1341349574,"Posters who don&#39;t belong...",0,37,1341349574,1341349574,a:0:{},0,7,0,2119,2119,0,0,0
507,1341352318,Profilbild,0,302,1341352318,1341781715,a:0:{},1,100,5,2233,2120,0,0,0
508,1341398149,"Zdravstvuyte, tovarishch&#33;",0,279,1341398149,1343664567,a:0:{},0,72,17,2569,2124,0,1,0
510,1341407481,Hola,0,146,1341407481,1341870231,a:0:{},1,44,12,2276,2137,0,0,0
511,1341463303,GJ,0,130,1341463303,1341465368,a:0:{},0,37,6,2157,2149,0,1,0
513,1341470081,Deleted,0,274,1341470081,1341646438,a:0:{},0,132,3,2209,2158,0,0,0
514,1341472965,"how embarassing",0,0,1341472965,1341802650,a:0:{},0,9,5,2250,2159,0,1,0
515,1341478777,"Hi, Thanks for Adding me.",0,206,1341478777,1341478777,a:0:{},1,84,0,2160,2160,0,0,0
516,1341517835,"How to get the economy back on track",0,37,1341517835,1342220469,a:0:{},0,164,4,2378,2163,0,0,0
521,1341623513,Hello,0,108,1341623513,1341626325,a:0:{},1,64,4,2191,2187,0,0,0
522,1341628782,Hello,0,108,1341628782,1341963910,a:0:{},1,298,7,2332,2199,0,0,0
525,1341783482,Salutations,0,279,1341783482,1341790129,a:0:{},0,4,10,2244,2234,0,1,0
526,1341800528,"Primal Diet",0,108,1341800528,1341808189,a:0:{},1,37,3,2253,2247,0,0,0
527,1341803412,Notice,0,49,1341803412,1341803412,a:0:{},0,263,0,2251,2251,0,1,0
528,1341867420,...,0,315,1341867420,1341987998,a:0:{},0,67,37,2355,2257,0,0,0
529,1341920252,"Introductions are important",0,1,1341920252,1341928430,a:0:{},0,315,7,2294,2287,0,1,0
530,1341929500,Hi,0,315,1341929500,1343055180,a:0:{},0,132,30,2494,2295,0,0,0
531,1341962795,"greatings friend",0,315,1341962795,1341965106,a:0:{},1,287,7,2342,2328,0,0,0
532,1342033282,Traum,0,4,1342033282,1342033611,a:0:{},0,279,1,2358,2357,0,0,0
533,1342052209,FLag,0,315,1342052209,1343208867,a:0:{},1,302,16,2525,2359,0,0,0
535,1342269088,"fucking kikes",0,0,1342269088,1342270301,a:0:{},0,4,2,2383,2381,0,1,0
537,1342300360,Haha&#33;,0,84,1342300360,1342300360,a:0:{},0,279,0,2392,2392,0,0,0
539,1342328571,.,0,168,1342328571,1342364942,a:0:{},0,279,1,2404,2399,0,0,0
540,1342329963,MSN,0,130,1342329963,1342329963,a:0:{},0,320,0,2400,2400,0,1,0
541,1342342663,question?,0,315,1342342663,1342374491,a:0:{},0,130,2,2406,2401,0,0,0
542,1342344163,"Name day",0,315,1342344163,1342344163,a:0:{},0,49,0,2402,2402,0,0,0
543,1342397436,Hey,0,317,1342397436,1342399963,a:0:{},1,84,1,2413,2411,0,0,0
544,1342399493,Hello,0,168,1342399493,1347198677,a:0:{},0,0,9,3308,2412,0,0,0
545,1342408492,Hi,0,152,1342408492,1342408492,a:0:{},1,39,0,2414,2414,0,0,0
546,1342431883,"The Jew",0,0,1342431882,1342435046,a:0:{},0,4,2,2421,2416,0,1,0
550,1342584489,Khazars?,0,8,1342584489,1342738979,a:0:{},1,317,4,2448,2429,0,0,0
551,1342585536,"Even as a Slav, I approve this message",0,8,1342585536,1342586193,a:0:{},1,130,2,2432,2430,0,0,0
552,1342654003,Heil.,0,279,1342654003,1343082839,a:0:{},0,168,4,2502,2438,0,1,0
553,1342660600,"Your post",0,14,1342660600,1342670337,a:0:{},1,271,3,2444,2439,0,0,0
554,1342669792,Skype,0,3,1342669791,1342675464,a:0:{},1,84,3,2447,2442,0,0,0
555,1342747954,"Zigavolk Recordings. ",0,7,1342747954,1342901135,a:0:{},0,138,2,2467,2454,0,1,0
556,1342750977,Salve,0,279,1342750977,1343065750,a:0:{},0,8,5,2498,2456,0,1,0
557,1342774056,"rocket attacks ",0,315,1342774056,1342801312,a:0:{},0,67,2,2464,2458,0,0,0
558,1342774116,"Commie Pinko Scum",0,23,1342774116,1342834664,a:0:{},1,84,1,2465,2459,0,0,0
559,1342978107,Question,0,131,1342978107,1342984516,a:0:{},1,84,2,2470,2468,0,0,0
560,1342988962,"Ð”Ð²Ð¸Ð¶ÐµÐ½Ð¸Ðµ",0,138,1342988962,1342989900,a:0:{},0,49,3,2474,2471,0,0,0
561,1343033334,Greetings,0,279,1343033334,1343081472,a:0:{},0,266,1,2501,2476,0,1,0
562,1343042604,Ustase,0,315,1343042603,1343046848,a:0:{},0,279,12,2490,2478,0,0,0
563,1343095236,"Your restriction",0,14,1343095236,1343107891,a:0:{},1,271,1,2508,2504,0,0,0
566,1343266576,Ban?,0,271,1343266576,1343319690,a:0:{},0,1,1,2540,2535,0,0,0
567,1343266837,reddit,0,168,1343266837,1343952186,a:0:{},0,7,4,2621,2536,0,0,0
568,1343267256,Skype,0,100,1343267256,1345581960,a:0:{},1,317,1,3114,2537,0,0,0
572,1343561610,Heil&#33;,0,279,1343561610,1343568873,a:0:{},0,9,4,2556,2551,0,1,0
574,1343586059,"Legend of the Galactic Heroes",0,331,1343586058,1343586058,a:0:{},0,161,0,2558,2558,0,0,0
575,1343669697,Militar,0,329,1343669697,1343862029,a:0:{},0,130,9,2605,2570,0,0,0
576,1343696950,"We in the MidWest",0,35,1343696950,1343702930,a:0:{},0,246,1,2578,2577,0,1,0
577,1343707282,"I don&#39;t mean to alarm you but",0,54,1343707282,1343707282,a:0:{},0,1,0,2579,2579,0,0,0
578,1343771245,Reaktion,0,131,1343771245,1343851602,a:0:{},0,35,2,2596,2580,0,0,0
579,1343801649,Hi,0,64,1343801649,1344829880,a:0:{},1,317,1,2921,2588,0,0,0
580,1343808611,Heil,0,279,1343808610,1343840093,a:0:{},1,335,1,2593,2589,0,0,0
581,1343812536,Manifeshtoos,0,35,1343812536,1343817549,a:0:{},0,65,1,2592,2591,0,1,0
582,1343842824,"_socialist_ stratocracy",0,161,1343842824,1344739822,a:0:{},0,279,9,2874,2594,0,1,0
583,1343858117,question,0,157,1343858116,1343906762,a:0:{},0,7,1,2615,2601,0,0,0
584,1343891504,Hey,0,64,1343891504,1344066761,a:0:{},1,108,3,2657,2614,0,0,0
586,1344031559,"Thank you",0,298,1344031559,1344116275,a:0:{},1,335,5,2659,2625,0,0,0
587,1344033718,Hey,0,279,1344033718,1344084108,a:0:{},1,108,3,2658,2628,0,0,0
588,1344033899,Apologies.,0,335,1344033899,1344035658,a:0:{},0,49,1,2636,2629,0,0,0
589,1344034042,&lt;&lt;33,0,338,1344034042,1344034042,a:0:{},1,335,0,2632,2632,0,0,0
590,1344035914,"oh hai",0,338,1344035914,1344049220,a:0:{},1,335,18,2655,2637,0,0,0
591,1344062910,"I hate doing this again, but",0,54,1344062910,1344062910,a:0:{},0,1,0,2656,2656,0,0,0
592,1344120975,"Best Comment ever",0,8,1344120975,1344121150,a:0:{},1,130,1,2661,2660,0,0,0
593,1344197083,Actualism,0,161,1344197083,1344740674,a:0:{},0,2,2,2875,2663,0,1,0
594,1344244543,"Add the Revolutionary Leftist as a friend",0,2,1344244543,1344246045,a:0:{},0,67,2,2676,2666,0,0,0
595,1344244596,"Add the Revolutionary Leftist as a friend",0,2,1344244596,1344244896,a:0:{},1,335,2,2671,2667,0,0,0
596,1344244616,"Add Revolutionary Leftist as a friend",0,2,1344244616,1344246035,a:0:{},1,72,2,2675,2668,0,0,0
597,1344244902,"I wuv u",0,298,1344244902,1344244902,a:0:{},0,346,0,2672,2672,0,1,0
598,1344244983,:3,0,335,1344244983,1344244983,a:0:{},1,346,0,2673,2673,0,0,0
599,1344246161,"Add Revolutionary Leftist as a friend",0,2,1344246161,1344246161,a:0:{},1,13,0,2677,2677,0,0,0
600,1344247028,"Add Revolutionary Leftist as a friend",0,2,1344247027,1344247027,a:0:{},1,293,0,2678,2678,0,0,0
601,1344247037,"Add Revolutionary Leftist as a friend",0,2,1344247037,1344247396,a:0:{},1,246,1,2685,2679,0,0,0
602,1344247045,"Add Revolutionary Leftist as a friend",0,2,1344247045,1344247045,a:0:{},1,240,0,2680,2680,0,0,0
603,1344247053,"Add Revolutionary Leftist as a friend",0,2,1344247053,1344328816,a:0:{},1,274,4,2712,2681,0,0,0
604,1344247062,"Add Revolutionary Leftist as a friend",0,2,1344247062,1344247062,a:0:{},1,125,0,2682,2682,0,0,0
605,1344247246,"Add Revolutionary Leftist as a friend",0,2,1344247227,1344247375,a:0:{},1,4,1,2684,2683,0,0,0
606,1344255125,"Hey bro&#33;",0,293,1344255125,1344255125,a:0:{},1,346,0,2688,2688,0,0,0
607,1344286048,Welcome&#33;,0,298,1344286048,1344286515,a:0:{},1,348,1,2691,2690,0,0,0
608,1344301087,"You were right",0,279,1344301086,1344365002,a:0:{},1,108,2,2727,2692,0,0,0
609,1344305402,Hallo&#33;,0,329,1344305401,1344305401,a:0:{},0,319,0,2693,2693,0,0,0
611,1344322982,Comrade,0,342,1344322982,1344787831,a:0:{},0,72,20,2912,2701,0,1,0
612,1344331494,hola,0,146,1344331493,1344331493,a:0:{},1,151,0,2713,2713,0,0,0
613,1344333332,Hey..,0,293,1344333332,1344397753,a:0:{},1,336,6,2775,2714,0,0,0
614,1344334284,"Manifesto Update",0,65,1344334284,1344334370,a:0:{},0,35,1,2717,2716,0,0,0
616,1344354506,"Welcome back&#33;",0,298,1344354506,1344355021,a:0:{},1,84,1,2722,2721,0,0,0
617,1344383451,FASCAPT,0,348,1344383451,1344385629,a:0:{},1,4,6,2742,2734,0,0,0
619,1344390758,Manifesto,0,108,1344390758,1344781087,a:0:{},0,279,2,2899,2755,0,1,0
620,1344430086,"Whither goest Kino?",0,246,1344430086,1344433742,a:0:{},0,16,2,2780,2778,0,0,0
621,1344435119,Question,0,108,1344435119,1344436012,a:0:{},0,72,1,2782,2781,0,0,0
622,1344436695,"Banned members",0,65,1344436695,1344644608,a:0:{},0,7,1,2867,2783,0,0,0
623,1344440979,"A question ",0,72,1344440979,1344684510,a:0:{},1,315,19,2868,2785,0,0,0
625,1344459514,Futurism,0,353,1344459514,1344465076,a:0:{},1,108,18,2816,2794,0,0,0
626,1344462240,Friend,0,353,1344462240,1344557563,a:0:{},1,8,8,2846,2811,0,0,0
628,1344549492,"Asking 2 questions",0,72,1344549492,1344552291,a:0:{},0,67,1,2842,2841,0,0,0
629,1344565026,"Similar Views",0,353,1344565026,1344565026,a:0:{},1,2,0,2848,2848,0,0,0
630,1344565370,``Titles``,0,353,1344565370,1344566619,a:0:{},1,108,8,2857,2849,0,0,0
631,1344595499,"Why Kino was banned",0,298,1344595499,1344596073,a:0:{},0,108,1,2862,2859,0,1,0
633,1344694565,National-Bolshevism,0,67,1344694565,1344782823,a:0:{},0,267,2,2903,2869,0,1,0
636,1344770193,Greece,0,348,1344770193,1344770843,a:0:{},0,283,2,2898,2896,0,0,0
637,1344801562,Manifesto,0,130,1344801562,1344802180,a:0:{},0,67,1,2917,2916,0,0,0
638,1344845163,Hello,0,317,1344845163,1345264837,a:0:{},1,293,2,3008,2922,0,0,0
639,1344912414,"Hope you&#39;re still reading this",0,64,1344912414,1344912414,a:0:{},1,336,0,2925,2925,0,0,0
640,1344956296,"An Apology",0,101,1344956296,1345030395,a:0:{},0,35,1,2931,2926,0,0,0
641,1345008450,"The Cowboy of Iron March.",0,342,1345008450,1345042378,a:0:{},-1,84,2,2936,2927,0,1,0
642,1345020647,Monitor,0,279,1345020646,1346842437,a:0:{},1,4,8,3250,2928,0,0,0
643,1345033843,"Heil Comrade",0,342,1345033842,1345090159,a:0:{},-1,279,2,2948,2934,0,1,0
644,1345046878,Forum,0,353,1345046878,1345046878,a:0:{},0,108,0,2938,2938,0,0,0
645,1345080830,Comrade,0,342,1345080830,1345482102,a:0:{},-1,317,11,3104,2943,0,1,0
646,1345087366,"Ð¡Ð°ÑˆÐ° Ð¡Ñ‚Ð°Ð²Ñ€Ð¾Ñ?",0,304,1345087365,1345136732,a:0:{},0,1,2,2951,2946,0,0,0
647,1345139559,:3,0,132,1345139559,1348504335,a:0:{},0,207,45,3550,2952,0,1,0
648,1345152963,Portugal,0,353,1345152963,1345165021,a:0:{},1,348,4,2981,2974,0,0,0
652,1345230037,Damn...,0,37,1345230037,1345230037,a:0:{},1,298,0,2993,2993,0,0,0
653,1345245448,"Ideological platform.",0,335,1345245448,1345926700,a:0:{},-1,342,2,3142,2996,0,0,0
654,1345250846,"Hey how you doing?",0,0,1345250846,1345414221,a:0:{},0,108,13,3091,2997,0,1,0
656,1345316396,"Ave Comrade&#33;",0,342,1345316396,1345373179,a:0:{},-1,9,2,3061,3014,0,1,0
658,1345321045,"validating a newbie",0,161,1345321045,1345321891,a:0:{},0,2,2,3022,3020,0,1,0
659,1345327735,Hey,0,0,1345327735,1345392602,a:0:{},0,9,2,3063,3023,0,1,0
660,1345329167,Hey,0,0,1345329166,1345330710,a:0:{},0,372,2,3026,3024,0,1,0
661,1345332456,"Ave to you&#33;",0,72,1345332456,1345349795,a:0:{},1,372,6,3056,3027,0,0,0
662,1345333835,"I dont think he is SPPD/torren",0,72,1345333835,1345413952,a:0:{},0,16,12,3088,3029,0,0,0
664,1345341045,"Your avatar.",0,206,1345341045,1345342524,a:0:{},0,130,4,3050,3045,0,0,0
665,1345349438,Hello.,0,335,1345349438,1345349941,a:0:{},1,372,2,3057,3053,0,0,0
666,1345393117,NazBol,0,0,1345393117,1345393117,a:0:{},0,206,0,3064,3064,0,1,0
667,1345395866,Neard,0,130,1345395866,1345403410,a:0:{},0,9,1,3074,3066,0,1,0
668,1345409709,Hello,0,108,1345409709,1345446759,a:0:{},1,9,1,3095,3081,0,0,0
669,1345413474,Hello,0,298,1345413474,1346369837,a:0:{},1,372,3,3198,3086,0,0,0
670,1345414172,Hey,0,108,1345414172,1345414172,a:0:{},1,2,0,3090,3090,0,0,0
672,1345450529,Ave,0,279,1345450529,1345775981,a:0:{},1,9,5,3135,3096,0,0,0
674,1345477609,Welcome,0,132,1345477609,1345484137,a:0:{},0,422,1,3105,3102,0,1,0
676,1345553185," Drawing",0,279,1345553185,1345563483,a:0:{},0,132,2,3109,3107,0,0,0
677,1345580073,Presentation,0,239,1345580073,1345586853,a:0:{},0,422,1,3116,3110,0,1,0
678,1345580721,Hello,0,317,1345580721,1345581100,a:1:{i:0;i:49;},1,9,1,3112,3111,0,0,0
679,1345581421,"Any life signs left?",0,279,1345581421,1345581421,a:0:{},1,129,0,3113,3113,0,0,0
680,1345582510,Debate,0,317,1345582510,1345695989,a:0:{},1,372,2,3130,3115,0,0,0
681,1345587365,"A Word to the Wise",0,16,1345587365,1345587789,a:0:{},0,446,1,3118,3117,0,1,0
682,1345676562,"tell me.",0,446,1345676562,1345677224,a:0:{},0,0,2,3124,3121,0,0,0
683,1345676668,"i sent him this messege",0,446,1345676668,1345677753,a:0:{},1,4,2,3126,3122,0,0,0
685,1345762259,"North American Unionism/Falangism ",0,130,1345762259,1345780470,a:0:{},0,67,4,3139,3134,0,0,0
686,1345872849,Captain,0,342,1345872849,1345872849,a:0:{},0,335,0,3140,3140,0,1,0
687,1345938067,Welcome,0,67,1345938067,1346040142,a:0:{},0,505,1,3150,3143,0,1,0
689,1346031177,Hello,0,168,1346031177,1346509096,a:0:{},1,9,1,3204,3149,0,0,0
690,1346062817,Skype,0,342,1346062817,1346074043,a:0:{},0,72,2,3154,3151,0,1,0
691,1346062899,Skype,0,342,1346062898,1346081158,a:0:{},0,329,3,3157,3152,0,1,0
692,1346174438,__,0,125,1346174438,1346177468,a:0:{},1,138,1,3159,3158,0,0,0
