mt_id,mt_date,mt_title,mt_hasattach,mt_starter_id,mt_start_time,mt_last_post_time,mt_to_count,mt_to_member_id,mt_replies,mt_first_msg_id,mt_is_draft,mt_is_deleted,mt_is_system
445,1340230539,Hello,0,0,1340230539,1340234035,2,146,9,1738,0,0,0
446,1340232760,hola,0,146,1340232760,1340239760,2,204,10,1744,0,0,0
447,1340233647,Hey,0,0,1340233647,1340445813,2,246,10,1749,0,0,0
448,1340324149,Volkstaat,0,0,1340324149,1344535381,2,158,7,1766,0,0,0
450,1340386839,Question,0,19,1340386839,1340438507,2,9,1,1781,0,0,0
451,1340391237,Redirect?,0,274,1340391237,1340391913,1,132,1,1783,0,0,0
452,1340446363,Hello,0,0,1340446363,1340446518,2,54,1,1799,0,0,0
453,1340449279,"Nice to meet you",0,0,1340449279,1341183555,2,9,7,1801,0,0,0
454,1340463184,Sorry,0,0,1340463184,1340463184,1,1,0,1803,0,0,0
455,1340483836,Hi,0,0,1340483835,1340538174,2,43,1,1804,0,0,0
456,1340493341,"&gt;Implying you&#39;re White",0,0,1340493340,1340732956,1,255,3,1805,0,1,0
457,1340499957,Hola,0,146,1340499957,1340920012,2,287,30,1806,0,0,0
462,1340602890,"hello there",0,0,1340602890,1340602890,1,16,0,1845,0,0,0
463,1340603687,Hello,0,0,1340603687,1340603687,1,0,0,1846,0,0,0
464,1340640621,Hey,0,0,1340640621,1341088061,1,1,4,1849,0,0,0
465,1340662921,"Gotta say it",0,288,1340662921,1340721984,2,84,2,1853,0,0,0
467,1340753186,"Salutations and what not",0,246,1340753186,1340766328,1,279,12,1865,0,0,0
471,1340893546,Anti-semitism,0,288,1340893545,1340905783,1,158,1,1905,0,1,0
472,1340944460,"old NS newspaper",0,0,1340944460,1351248991,1,175,4,1918,0,1,0
473,1340945499,"Southern Brother",0,0,1340945499,1340945499,1,84,0,1919,0,1,0
474,1341008588,Heil,0,279,1341008588,1341116150,1,255,21,1924,0,1,0
475,1341021772,"Heil Wotan&#33;",0,279,1341021772,1341025384,1,287,2,1932,0,1,0
476,1341030290,"Trying to understand you a bit more",0,8,1341030290,1341030290,2,84,0,1937,0,0,0
477,1341099446,"How the fuck...",0,37,1341099446,1341156907,2,9,2,1960,0,0,0
478,1341102748,Salutations,0,0,1341102748,1341109284,1,279,9,1962,0,0,0
479,1341112211,Hello,0,279,1341112211,1341112211,1,108,0,1972,0,1,0
480,1341121929,Hi,0,0,1341121929,1341121929,1,130,0,1974,0,0,0
481,1341128408,Hey,0,0,1341128408,1341129729,1,130,1,1975,0,0,0
482,1341129465,Scott...?,0,8,1341129465,1341185963,2,263,2,1976,0,0,0
484,1341137872,"hey dude",0,0,1341137872,1341222056,2,158,3,1981,0,0,0
485,1341139774,hello,0,0,1341139774,1341685627,1,288,13,1982,0,0,0
486,1341140515,Hey,0,0,1341140515,1341253161,1,296,2,1983,0,1,0
487,1341143588,Erasing,0,19,1341143588,1341346051,1,1,2,1984,0,0,0
488,1341157053,"Now whats Iron March&#39;s problem?",0,0,1341157053,1341158399,1,288,2,1990,0,0,0
489,1341159013,Hey,0,0,1341159013,1341159013,1,288,0,1994,0,0,0
490,1341164467,Conspiracy,0,158,1341164467,1341731950,1,279,8,1999,0,0,0
491,1341167451,Hello...,0,283,1341167451,1341168902,1,54,3,2001,0,1,0
492,1341168825,"Heil&#33; ",0,279,1341168825,1341732403,1,255,21,2004,0,1,0
493,1341171351,"Hi there",0,0,1341171351,1346227425,2,158,5,2006,0,0,0
494,1341176527,"Morality Thread",0,108,1341176527,1343165525,1,279,58,2016,0,0,0
495,1341182039,"Are you American?",0,8,1341182039,1341293287,1,279,9,2026,0,0,0
496,1341185140,(NA),0,0,1341185140,1341185140,1,279,0,2037,0,0,0
498,1341209610,Hello.,0,279,1341209610,1341210659,1,129,1,2053,0,1,0
499,1341210810,hey,0,0,1341210809,1341211865,1,296,3,2055,0,1,0
500,1341232228,PM,0,101,1341232228,1341244987,2,299,2,2063,0,0,0
501,1341232456,Hellp,0,14,1341232456,1341233371,1,108,3,2064,0,1,0
502,1341254236,"Capitalism - Primo de Rivera Quote",0,130,1341254236,1341254236,2,84,0,2071,0,0,0
504,1341293214,We,0,8,1341293214,1341308671,2,271,1,2083,0,0,0
506,1341349574,"Posters who don&#39;t belong...",0,37,1341349574,1341349574,1,7,0,2119,0,0,0
507,1341352318,Profilbild,0,0,1341352318,1341781716,2,100,5,2120,0,0,0
508,1341398149,"Zdravstvuyte, tovarishch&#33;",0,279,1341398149,1343664567,1,72,17,2124,0,1,0
510,1341407481,Hola,0,146,1341407481,1341870231,2,44,12,2137,0,0,0
511,1341463303,GJ,0,130,1341463303,1341465368,1,37,6,2149,0,1,0
513,1341470081,Deleted,0,274,1341470081,1341646438,1,132,3,2158,0,0,0
514,1341472965,"how embarassing",0,0,1341472965,1341802650,1,9,5,2159,0,1,0
515,1341478777,"Hi, Thanks for Adding me.",0,0,1341478777,1341478777,2,84,0,2160,0,0,0
516,1341517835,"How to get the economy back on track",0,37,1341517835,1342220469,1,164,4,2163,0,0,0
521,1341623513,Hello,0,108,1341623513,1341626325,2,64,4,2187,0,0,0
522,1341628782,Hello,0,108,1341628782,1341963910,2,298,7,2199,0,0,0
525,1341783482,Salutations,0,279,1341783482,1341790129,1,4,10,2234,0,1,0
526,1341800528,"Primal Diet",0,108,1341800528,1341808189,2,37,3,2247,0,0,0
527,1341803412,Notice,0,49,1341803412,1341803412,1,263,0,2251,0,1,0
528,1341867420,...,0,315,1341867420,1341987998,1,67,37,2257,0,0,0
529,1341920252,"Introductions are important",0,1,1341920252,1341928430,1,315,7,2287,0,1,0
530,1341929500,Hi,0,315,1341929500,1343055180,1,132,30,2295,0,0,0
531,1341962795,"greatings friend",0,315,1341962795,1341965106,2,287,7,2328,0,0,0
532,1342033282,Traum,0,4,1342033282,1342033611,1,279,1,2357,0,0,0
533,1342052209,FLag,0,315,1342052209,1343208867,2,302,16,2359,0,0,0
535,1342269088,"fucking kikes",0,0,1342269088,1342270301,1,4,2,2381,0,1,0
537,1342300360,Haha&#33;,0,84,1342300360,1342300360,1,279,0,2392,0,0,0
539,1342328571,.,0,168,1342328571,1342364942,1,279,1,2399,0,0,0
540,1342329963,MSN,0,130,1342329963,1342329963,1,320,0,2400,0,1,0
541,1342342663,question?,0,315,1342342663,1342374491,1,130,2,2401,0,0,0
542,1342344163,"Name day",0,315,1342344163,1342344163,1,49,0,2402,0,0,0
543,1342397436,Hey,0,317,1342397436,1342399963,2,84,1,2411,0,0,0
544,1342399493,Hello,0,168,1342399493,1347198677,1,0,9,2412,0,0,0
545,1342408492,Hi,0,0,1342408492,1342408492,2,39,0,2414,0,0,0
546,1342431883,"The Jew",0,0,1342431882,1342435046,1,4,2,2416,0,1,0
550,1342584489,Khazars?,0,8,1342584489,1342738979,2,317,4,2429,0,0,0
551,1342585536,"Even as a Slav, I approve this message",0,8,1342585536,1342586193,2,130,2,2430,0,0,0
552,1342654003,Heil.,0,279,1342654003,1343082839,1,168,4,2438,0,1,0
553,1342660600,"Your post",0,14,1342660600,1342670337,2,271,3,2439,0,0,0
554,1342669792,Skype,0,3,1342669791,1342675464,2,84,3,2442,0,0,0
555,1342747954,"Zigavolk Recordings. ",0,7,1342747954,1342901135,1,138,2,2454,0,1,0
556,1342750977,Salve,0,279,1342750977,1343065750,1,8,5,2456,0,1,0
557,1342774056,"rocket attacks ",0,315,1342774056,1342801312,1,67,2,2458,0,0,0
558,1342774116,"Commie Pinko Scum",0,23,1342774116,1342834664,2,84,1,2459,0,0,0
559,1342978107,Question,0,131,1342978107,1342984516,2,84,2,2468,0,0,0
560,1342988962,"Движение",0,0,1342988962,1342989900,1,49,3,2471,0,0,0
561,1343033334,Greetings,0,279,1343033334,1343081472,1,266,1,2476,0,1,0
562,1343042604,Ustase,0,315,1343042603,1343046848,1,279,12,2478,0,0,0
563,1343095236,"Your restriction",0,14,1343095236,1343107891,2,271,1,2504,0,0,0
566,1343266576,Ban?,0,271,1343266576,1343319690,1,1,1,2535,0,0,0
567,1343266837,reddit,0,168,1343266837,1343952186,1,7,4,2536,0,0,0
568,1343267256,Skype,0,100,1343267256,1345581960,2,317,1,2537,0,0,0
572,1343561610,Heil&#33;,0,279,1343561610,1343568873,1,9,4,2551,0,1,0
574,1343586059,"Legend of the Galactic Heroes",0,0,1343586058,1343586059,1,161,0,2558,0,0,0
575,1343669697,Militar,0,329,1343669697,1343862029,1,130,9,2570,0,0,0
576,1343696950,"We in the MidWest",0,35,1343696950,1343702930,1,246,1,2577,0,1,0
577,1343707282,"I don&#39;t mean to alarm you but",0,54,1343707282,1343707282,1,1,0,2579,0,0,0
578,1343771245,Reaktion,0,131,1343771245,1343851602,1,35,2,2580,0,0,0
579,1343801649,Hi,0,64,1343801649,1344829880,2,317,1,2588,0,0,0
580,1343808611,Heil,0,279,1343808610,1343840093,2,335,1,2589,0,0,0
581,1343812536,Manifeshtoos,0,35,1343812536,1343817549,1,65,1,2591,0,1,0
582,1343842824,"_socialist_ stratocracy",0,161,1343842824,1344739822,1,279,9,2594,0,1,0
583,1343858117,question,0,0,1343858116,1343906762,1,7,1,2601,0,0,0
584,1343891504,Hey,0,64,1343891504,1344066761,2,108,3,2614,0,0,0
586,1344031559,"Thank you",0,298,1344031559,1344116275,2,335,5,2625,0,0,0
587,1344033718,Hey,0,279,1344033718,1344084108,2,108,3,2628,0,0,0
588,1344033899,Apologies.,0,335,1344033899,1344035658,1,49,1,2629,0,0,0
589,1344034042,&lt;&lt;33,0,0,1344034042,1344034042,2,335,0,2632,0,0,0
590,1344035914,"oh hai",0,0,1344035914,1344049220,2,335,18,2637,0,0,0
591,1344062910,"I hate doing this again, but",0,54,1344062910,1344062910,1,1,0,2656,0,0,0
592,1344120975,"Best Comment ever",0,8,1344120975,1344121150,2,130,1,2660,0,0,0
593,1344197083,Actualism,0,161,1344197083,1344740674,1,2,2,2663,0,1,0
594,1344244543,"Add the Revolutionary Leftist as a friend",0,2,1344244543,1344246045,1,67,2,2666,0,0,0
595,1344244596,"Add the Revolutionary Leftist as a friend",0,2,1344244596,1344244896,2,335,2,2667,0,0,0
596,1344244616,"Add Revolutionary Leftist as a friend",0,2,1344244616,1344246035,2,72,2,2668,0,0,0
597,1344244902,"I wuv u",0,298,1344244902,1344244902,1,346,0,2672,0,1,0
598,1344244983,:3,0,335,1344244983,1344244983,2,346,0,2673,0,0,0
599,1344246161,"Add Revolutionary Leftist as a friend",0,2,1344246161,1344246161,2,13,0,2677,0,0,0
600,1344247028,"Add Revolutionary Leftist as a friend",0,2,1344247027,1344247027,2,293,0,2678,0,0,0
601,1344247037,"Add Revolutionary Leftist as a friend",0,2,1344247037,1344247396,2,246,1,2679,0,0,0
602,1344247045,"Add Revolutionary Leftist as a friend",0,2,1344247045,1344247045,2,240,0,2680,0,0,0
603,1344247053,"Add Revolutionary Leftist as a friend",0,2,1344247053,1344328816,2,274,4,2681,0,0,0
604,1344247062,"Add Revolutionary Leftist as a friend",0,2,1344247062,1344247062,2,125,0,2682,0,0,0
605,1344247246,"Add Revolutionary Leftist as a friend",0,2,1344247227,1344247375,2,4,1,2683,0,0,0
606,1344255125,"Hey bro&#33;",0,293,1344255125,1344255125,2,346,0,2688,0,0,0
607,1344286048,Welcome&#33;,0,298,1344286048,1344286515,2,348,1,2690,0,0,0
608,1344301087,"You were right",0,279,1344301086,1344365002,2,108,2,2692,0,0,0
609,1344305402,Hallo&#33;,0,329,1344305401,1344305401,1,319,0,2693,0,0,0
611,1344322982,Comrade,0,342,1344322982,1344787831,1,72,20,2701,0,1,0
612,1344331494,hola,0,146,1344331493,1344331493,2,151,0,2713,0,0,0
613,1344333332,Hey..,0,293,1344333332,1344397753,2,336,6,2714,0,0,0
614,1344334284,"Manifesto Update",0,65,1344334284,1344334370,1,35,1,2716,0,0,0
616,1344354506,"Welcome back&#33;",0,298,1344354506,1344355021,2,84,1,2721,0,0,0
617,1344383451,FASCAPT,0,0,1344383451,1344385629,2,4,6,2734,0,0,0
619,1344390758,Manifesto,0,108,1344390758,1344781087,1,279,2,2755,0,1,0
620,1344430086,"Whither goest Kino?",0,246,1344430086,1344433742,1,16,2,2778,0,0,0
621,1344435119,Question,0,108,1344435119,1344436012,1,72,1,2781,0,0,0
622,1344436695,"Banned members",0,65,1344436695,1344644608,1,7,1,2783,0,0,0
623,1344440979,"A question ",0,72,1344440979,1344684510,2,315,19,2785,0,0,0
625,1344459514,Futurism,0,353,1344459514,1344465076,2,108,18,2794,0,0,0
626,1344462240,Friend,0,353,1344462240,1344557563,2,8,8,2811,0,0,0
628,1344549492,"Asking 2 questions",0,72,1344549492,1344552291,1,67,1,2841,0,0,0
629,1344565026,"Similar Views",0,353,1344565026,1344565026,2,2,0,2848,0,0,0
630,1344565370,``Titles``,0,353,1344565370,1344566619,2,108,8,2849,0,0,0
631,1344595499,"Why Kino was banned",0,298,1344595499,1344596073,1,108,1,2859,0,1,0
633,1344694565,National-Bolshevism,0,67,1344694565,1344782823,1,267,2,2869,0,1,0
636,1344770193,Greece,0,0,1344770193,1344770843,1,283,2,2896,0,0,0
637,1344801562,Manifesto,0,130,1344801562,1344802180,1,67,1,2916,0,0,0
638,1344845163,Hello,0,317,1344845163,1345264837,2,293,2,2922,0,0,0
639,1344912414,"Hope you&#39;re still reading this",0,64,1344912414,1344912414,2,336,0,2925,0,0,0
640,1344956296,"An Apology",0,101,1344956296,1345030395,1,35,1,2926,0,0,0
641,1345008450,"The Cowboy of Iron March.",0,342,1345008450,1345042378,1,84,2,2927,0,1,0
642,1345020647,Monitor,0,279,1345020646,1346842437,2,4,8,2928,0,0,0
643,1345033843,"Heil Comrade",0,342,1345033842,1345090159,1,279,2,2934,0,1,0
644,1345046878,Forum,0,353,1345046878,1345046878,1,108,0,2938,0,0,0
645,1345080830,Comrade,0,342,1345080830,1345482102,1,317,11,2943,0,1,0
646,1345087366,"Саша Ставрос?",0,304,1345087365,1345136732,1,1,2,2946,0,0,0
647,1345139559,:3,0,132,1345139559,1348504335,1,207,45,2952,0,1,0
648,1345152963,Portugal,0,353,1345152963,1345165021,2,348,4,2974,0,0,0
652,1345230037,Damn...,0,37,1345230037,1345230037,2,298,0,2993,0,0,0
653,1345245448,"Ideological platform.",0,335,1345245448,1345926700,1,342,2,2996,0,0,0
654,1345250846,"Hey how you doing?",0,0,1345250846,1345414221,1,108,13,2997,0,1,0
656,1345316396,"Ave Comrade&#33;",0,342,1345316396,1345373179,1,9,2,3014,0,1,0
658,1345321045,"validating a newbie",0,161,1345321045,1345321891,1,2,2,3020,0,1,0
659,1345327735,Hey,0,0,1345327735,1345392602,1,9,2,3023,0,1,0
660,1345329167,Hey,0,0,1345329166,1345330710,1,372,2,3024,0,1,0
661,1345332456,"Ave to you&#33;",0,72,1345332456,1345349795,2,372,6,3027,0,0,0
662,1345333835,"I dont think he is SPPD/torren",0,72,1345333835,1345413952,1,16,12,3029,0,0,0
664,1345341045,"Your avatar.",0,0,1345341045,1345342524,1,130,4,3045,0,0,0
665,1345349438,Hello.,0,335,1345349438,1345349941,2,372,2,3053,0,0,0
666,1345393117,NazBol,0,0,1345393117,1345393117,1,206,0,3064,0,1,0
667,1345395866,Neard,0,130,1345395866,1345403410,1,9,1,3066,0,1,0
668,1345409709,Hello,0,108,1345409709,1345446759,2,9,1,3081,0,0,0
669,1345413474,Hello,0,298,1345413474,1346369837,2,372,3,3086,0,0,0
670,1345414172,Hey,0,108,1345414172,1345414172,2,2,0,3090,0,0,0
672,1345450529,Ave,0,279,1345450529,1345775981,2,9,5,3096,0,0,0
674,1345477609,Welcome,0,132,1345477609,1345484137,1,422,1,3102,0,1,0
676,1345553185," Drawing",0,279,1345553185,1345563483,1,132,2,3107,0,0,0
677,1345580073,Presentation,0,0,1345580073,1345586854,1,422,1,3110,0,1,0
678,1345580721,Hello,0,317,1345580721,1345581100,2,9,1,3111,0,0,0
679,1345581421,"Any life signs left?",0,279,1345581421,1345581421,2,129,0,3113,0,0,0
680,1345582510,Debate,0,317,1345582510,1345695989,2,372,2,3115,0,0,0
681,1345587365,"A Word to the Wise",0,16,1345587365,1345587789,1,446,1,3117,0,1,0
682,1345676562,"tell me.",0,446,1345676562,1345677224,1,0,2,3121,0,0,0
683,1345676668,"i sent him this messege",0,446,1345676668,1345677753,2,4,2,3122,0,0,0
685,1345762259,"North American Unionism/Falangism ",0,130,1345762259,1345780470,1,67,4,3134,0,0,0
686,1345872849,Captain,0,342,1345872849,1345872849,1,335,0,3140,0,1,0
687,1345938067,Welcome,0,67,1345938067,1346040142,1,505,1,3143,0,1,0
689,1346031177,Hello,0,168,1346031177,1346509096,2,9,1,3149,0,0,0
690,1346062817,Skype,0,342,1346062817,1346074043,1,72,2,3151,0,1,0
691,1346062899,Skype,0,342,1346062898,1346081158,1,329,3,3152,0,1,0
692,1346174438,__,0,125,1346174438,1346177468,2,138,1,3158,0,0,0
693,1346227752,"hi again",0,0,1346227751,1347085684,2,246,2,3168,0,0,0
694,1346228064,"Nice to meet you",0,0,1346228064,1346341558,2,72,3,3169,0,0,0
695,1346306686,"the campus",0,0,1346306686,1346344704,1,0,2,3179,0,0,0
696,1346341117,"Black Third Positionism",0,563,1346341117,1346369667,2,372,4,3181,0,0,0
697,1346359495,"hey dude",0,0,1346359495,1346371518,2,133,1,3188,0,0,0
698,1346363043,"National Anarchism",0,0,1346363042,1346363043,2,140,0,3189,0,0,0
699,1346366765,"A question",0,72,1346366765,1346367520,2,563,1,3191,0,0,0
701,1346460686,"Can you move the Ayn Rand thread to fascism and the right?",0,298,1346460686,1346462309,1,2,1,3201,0,1,0
702,1346526193,"Your personal ideology",0,49,1346526193,1346531150,1,563,6,3209,0,1,0
703,1346535743,Faggot,0,0,1346535743,1346539653,1,446,8,3216,0,1,0
704,1346536146,no,0,7,1346536146,1346536345,1,446,1,3218,0,1,0
706,1346622418,"Thread was locked",0,274,1346622418,1346724081,2,279,6,3228,0,0,0
707,1346730730,Empire,0,130,1346730730,1346903888,1,663,10,3236,0,1,0
709,1346810217,Friend,0,353,1346810217,1346814136,1,0,1,3240,0,0,0
710,1346822070,"Groupe Facebook",0,0,1346822069,1346822699,1,67,5,3242,0,0,0
711,1346841018,"How to lift a ban",0,663,1346841017,1346873656,1,7,3,3248,0,0,0
714,1346889390,"Stuff to read",0,298,1346889390,1346900214,2,663,1,3262,0,0,0
715,1346912565,"National Socialism.",0,335,1346912564,1346933472,2,348,1,3269,0,0,0
716,1346930105,Inquiry.,0,335,1346930105,1346935501,2,279,5,3270,0,0,0
717,1346939354,Hello...,0,283,1346939354,1350009635,1,315,8,3277,0,1,0
718,1346953952,Net,0,274,1346953952,1346957889,1,7,1,3279,0,0,0
719,1346959210,"Thank you",0,663,1346959210,1346998825,2,266,1,3283,0,0,0
720,1346972318,Hey,0,0,1346972318,1347098308,1,158,3,3285,0,1,0
721,1347065540,"Your post.",0,335,1347065539,1347065539,2,372,0,3290,0,0,0
722,1347073768,"That note Black Nationalist sent you...",0,16,1347073768,1347080571,1,72,2,3291,0,1,0
725,1347302682,"A question",0,72,1347302682,1347476380,1,805,6,3310,0,0,0
727,1347319057,"English Reform Thread",0,563,1347319057,1347323058,1,49,1,3313,0,0,0
729,1347418981,"I think I should just become your spokesman",0,287,1347418981,1347554078,2,317,14,3320,0,0,0
730,1347427149,"Greetings Comrade",0,805,1347427149,1347640128,1,108,1,3329,0,1,0
732,1347472076,"I like your ideas",0,8,1347472076,1347490691,1,342,1,3336,0,0,0
733,1347472382,"Skype or MSN",0,8,1347472382,1347472382,2,821,0,3337,0,0,0
734,1347491913,"Gutentag &amp; hallo.",0,335,1347491913,1347505094,2,821,1,3341,0,0,0
735,1347492428,"Fascism by country - Africa",0,0,1347492428,1347539044,1,1,1,3342,0,0,0
737,1347542909,"A question",0,72,1347542909,1347566563,2,821,1,3349,0,0,0
738,1347562771,"My misconception.",0,335,1347562771,1347683809,2,317,3,3351,0,0,0
739,1347626755,"dear kino",0,7,1347626755,1347640469,1,329,3,3354,0,1,0
740,1347640325,Greetings,0,805,1347640325,1347653577,1,329,6,3358,0,1,0
743,1347779283,You&#33;,0,274,1347779283,1347851548,1,49,3,3375,0,0,0
746,1347886340,"Chrysi Avgi",0,862,1347886340,1347886340,1,283,0,3386,0,0,0
747,1347895148,"Really sorry",0,862,1347895148,1347896916,1,1,12,3387,0,0,0
748,1347895299,sperg,0,49,1347895299,1347895575,1,862,1,3389,0,1,0
749,1347895669,Nobel,0,862,1347895668,1347899490,2,2,7,3393,0,0,0
750,1347897760,Prisoner,0,862,1347897759,1347898174,1,1,3,3408,0,0,0
751,1347904927,"Look what i got",0,72,1347904927,1347904927,1,279,0,3414,0,1,0
752,1348020650,oops,0,0,1348020649,1348021337,1,29,1,3416,0,1,0
753,1348029163,"Shalom Aleichem",0,317,1348029163,1353980576,2,112,12,3418,0,0,0
755,1348063045,wut,0,0,1348063045,1349153509,1,267,5,3424,0,1,0
759,1348200179,facebook,0,8,1348200179,1348200179,1,108,0,3428,0,0,0
760,1348339129,"Just wondering",0,158,1348339129,1348339129,1,0,0,3439,0,0,0
761,1348350485,"Hey I accidently edited your post",0,2,1348350485,1348360381,2,188,1,3440,0,0,0
762,1348464604,BritishRevival,0,168,1348464604,1348476703,1,7,1,3443,0,0,0
768,1348484305,hi,0,0,1348484305,1348484305,1,50,0,3450,0,1,0
772,1348484392,hi,0,0,1348484391,1348485405,1,361,1,3454,0,1,0
775,1348484475,hi,0,0,1348484475,1348484475,1,258,0,3457,0,1,0
776,1348484507,hi,0,0,1348484507,1348484507,1,152,0,3458,0,1,0
778,1348484592,hi,0,0,1348484592,1348484592,1,140,0,3460,0,1,0
784,1348484659,hi,0,0,1348484659,1348484659,1,279,0,3466,0,1,0
787,1348484741,hi,0,0,1348484741,1348484741,1,104,0,3469,0,1,0
789,1348484790,hi,0,0,1348484790,1348484790,1,159,0,3471,0,1,0
792,1348484858,hi,0,0,1348484858,1348484858,1,372,0,3474,0,1,0
793,1348484868,hi,0,0,1348484868,1348484868,1,335,0,3475,0,1,0
794,1348484877,hi,0,0,1348484877,1348484877,1,85,0,3476,0,1,0
795,1348484893,hi,0,0,1348484893,1348484893,1,133,0,3477,0,1,0
797,1348484915,hi,0,0,1348484914,1348484914,1,3,0,3479,0,1,0
798,1348484922,hi,0,0,1348484922,1348484922,1,100,0,3480,0,1,0
800,1348484989,hi,0,0,1348484989,1348484989,1,353,0,3482,0,1,0
801,1348485019,hi,0,0,1348485019,1348485019,1,269,0,3483,0,1,0
804,1348485063,hi,0,0,1348485063,1348485063,1,81,0,3486,0,1,0
805,1348485066,hi,0,0,1348485066,1348485066,1,183,0,3487,0,1,0
806,1348485076,hi,0,0,1348485076,1348485076,1,857,0,3488,0,1,0
808,1348485088,hi,0,0,1348485088,1348485088,1,320,0,3490,0,1,0
809,1348485092,hi,0,0,1348485092,1348485092,1,206,0,3491,0,1,0
812,1348485136,hi,0,0,1348485136,1348485136,1,592,0,3494,0,1,0
817,1348485170,hi,0,0,1348485170,1348485170,1,887,0,3499,0,1,0
820,1348485362,hi,0,0,1348485362,1348485362,1,279,0,3502,0,1,0
824,1348485404,hi,0,0,1348485403,1348485403,1,287,0,3506,0,1,0
825,1348485410,hi,0,0,1348485410,1348485410,1,362,0,3508,0,1,0
826,1348485417,hi,0,0,1348485416,1348485416,1,10,0,3509,0,1,0
828,1348485456,hi,0,0,1348485456,1348485456,1,563,0,3511,0,1,0
830,1348485470,hi,0,0,1348485470,1348485470,1,660,0,3513,0,1,0
835,1348485598,hi,0,0,1348485598,1348485598,1,302,0,3518,0,1,0
837,1348485609,hi,0,0,1348485609,1348521636,1,101,1,3520,0,1,0
838,1348485619,hi,0,0,1348485619,1348485619,1,138,0,3521,0,1,0
839,1348485655,hi,0,0,1348485655,1348485706,1,8,1,3522,0,1,0
840,1348485725,hi,0,0,1348485725,1348485725,1,205,0,3524,0,1,0
841,1348485732,hi,0,0,1348485731,1348485731,1,11,0,3525,0,1,0
842,1348485734,hi,0,0,1348485734,1348485734,1,272,0,3526,0,1,0
843,1348485738,hi,0,0,1348485738,1348485738,1,272,0,3527,0,1,0
844,1348485751,hi,0,0,1348485751,1348485751,1,33,0,3528,0,1,0
